id,date,tweet,lat,long,region
UK08707488,20/04/2016,Liverpool fan here!!!! That's not a sending off \ud83d\ude27\ud83d\udd34\ud83d\udd35#LFC #LIVEVE,55.95571975,-3.150527884,sco
UK08707580,20/04/2016,Oh look red card - that was a knocking bet. #EFC #LIVEVE,53.66682195,-2.971389884,nw
UK08707613,20/04/2016,Fuckin outrage.... Challenge like that &amp; shaking his badge as he comes off #HELMET #LFCEFC,53.53706204,-2.905102959,nw
UK08707691,20/04/2016,"Not looking good for origi, could be a bad one #LFCvEFC",51.78032036,-3.253274311,wal
UK08707951,20/04/2016,Well done ref leg breaker that ! Shocking tackle #lfc #ynwa,52.75557744,-1.519763258,em
UK08708075,20/04/2016,That\u2019s a fucking disgrace of a tackle!!!! #LFC #YNWA #JFT96 #LIVEVE #BPL,54.51291071,-5.889589969,ni
UK08708299,20/04/2016,That was a shocking challenge #blue&amp;whiteshite #lfc #origi,51.63852524,-1.514446408,se
UK08708375,20/04/2016,For fuck sake! Origi hitting form and looking real good. Now he's going off on a stretcher \ud83d\ude29 Hope it's not too bad #LFC,51.68336243,-3.15805671,wal
UK08708401,20/04/2016,Dirty fucking bitch. Hope Origi is OK #LFC,51.43185131,-0.886811214,se
UK08708608,20/04/2016,Worrying times for #LFC. Looks like the end of Origi's season. Must be a major doubt for the Euros.,51.51506459,-0.103903465,lon
UK08708773,20/04/2016,"Horrific tackle, poor poor tackle from a poor player playing in a poor team. #LFC @user",51.42064021,-0.330727767,lon
UK08708781,20/04/2016,#Everton are already embarrassing but that's just what I expect from the bitter cunts! Can't win so injure our most in form player!! #LFC,53.37097342,-2.87954221,nw
UK08708874,20/04/2016,hope @user is ok been a revelation in the last few games #LFC sickening tackle \ud83d\ude21,55.93949401,-3.113058652,sco
UK08709057,20/04/2016,Dirty bastard! Fair play to the ref spotting that \ud83d\udd34 #DerbyDay16 #LFC,53.38900116,-2.894238154,nw
UK08709293,20/04/2016,"Fucking strike that, Matteo #MUFC",53.33616989,-2.128788624,nw
UK08709341,20/04/2016,Gutted for Origi. Praying that's not him out for the season #LFC,54.68846838,-5.941746703,ni
UK08709554,20/04/2016,Shocking tackle #LFC,52.13471502,-2.299277297,wm
UK08709701,20/04/2016,Sakho playing a blinder so far #LFC #derby,51.36209846,-2.408791738,sw
UK08709778,20/04/2016,RED CARD: Funes Mori is wrongly given his marching orders after Divock Origi goes down very easily. Looked like a dive from here. #LFC #EFC,53.4712228,-2.828558824,nw
UK08709831,20/04/2016,Couldn't match us for quality so have to resort to breaking ankles. No class #LFC #LFCvEFC,51.36188665,-0.150402552,lon
UK08709865,20/04/2016,Really hope @user is ok; horrible challenge on a player bang in form showing us all the potential he has #LFC,53.71609194,-0.454708473,yo
UK08709869,20/04/2016,"Horrible Cunt Mori pulling his badge once he was sent off , happy to injure a fellow player #LFC #EFC #LFCEFC #YNWA",54.50851795,-3.534539653,nw
UK08710000,20/04/2016,Going the chippy before the ref sends me home \ud83d\ude09 #LFCEFC,53.481013,-2.890717935,nw
UK08710031,20/04/2016,I'll be praying for you tonight @user. I hope that it's not a serious injury and we're all here with you. #YNWA #LFC,53.79571974,-3.052316964,nw
UK08710104,20/04/2016,Disgusting and cynical Mori. May see  Origi out of the Euros. #LFC,51.87016766,0.954876812,eoe
UK08710134,20/04/2016,"Shocking tackle, left his foot in... The lad is on a stretcher....says it all #MerseysideDerby #EFC #COYB",52.07910609,-0.609921095,se
UK08710244,20/04/2016,"Got to feel for Origi just as things were starting to go well for him, fingers crossed for the lad #lfc #ynwa",51.26476829,0.575578222,se
UK08710270,20/04/2016,Dirty Mori waiving the badge like that\u2019s what his team want?! #LFC #YNWA,53.6064524,-2.087952527,nw
UK08710303,20/04/2016,Stunning goal by Darmian!! Doesn't excuse he's been poor tonight #MUFC #FullTimeDevils,51.45168395,-0.93059594,se
UK08710365,20/04/2016,Shocking tackle #LFCvEFC,53.82948776,-3.031732096,nw
UK08710596,20/04/2016,"Disgusting ankle breaker from funes mori. 6 game ban. Typical blue shite, donkeys #LFC",53.58639481,-2.950982571,nw
UK08710640,20/04/2016,Funes Mori makes a horrible challenge then tugs at the Everton badge just a crap player playing for a small club #LFC #EFC,55.16985239,-1.595965571,ne
UK08710800,20/04/2016,We've actually been playing decent tonight what's going on #MUFC,55.62277675,-4.471490583,sco
UK08710872,20/04/2016,Hopefully it's nothing too serious and stretcher is just precautionary @user #LFC #YNWA,53.40771109,-2.876025327,nw
UK08710950,20/04/2016,"Nasty fucking challenge, all I wanted from this game was to win and no injuries... #LFC",53.43148903,-2.947341274,nw
UK08710993,20/04/2016,What a fucking dirty twat he is. Celebrates it aswel bet even EFC fans are fuming with him for that in a derby game #LFC,51.38419886,0.521958051,se
UK08711148,20/04/2016,I'm not even enjoying the win now.. Why make that challenge you dirty twat.. Let's hope Divock recovers quickly #LFC,51.56513642,-0.218909803,lon
UK08711215,20/04/2016,"Mori breaking a kids ankle, blasting the ball away then gripping the Ev badge walking off. What a joker. Let's turn the screw red men \ud83d\ude21\ud83d\udc4a#LFC",51.41354198,-3.215225464,wal
UK08711225,20/04/2016,"Dirty, dirty, disgusting blue shite #LFCFamily",53.35972613,-2.949052703,nw
UK08711479,20/04/2016,Absolutely disgusting tackle. Blue nose shite #LFCEFC,51.66569877,-0.050564141,lon
UK08711671,20/04/2016,The look on Barkley face says it all. This club is in big big trouble. And Kenwright is sitting back and watch it happen. #efc #martinezout,53.47746616,-3.019549207,nw
UK08711870,20/04/2016,Awful challenge and deserved red.  Hoping Origi OK as he's been amazing....#lfc #ynwa,51.04424263,-0.27133533,se
UK08711892,20/04/2016,Great strike from @user - gets the crowd going #mufc,53.463059,-2.29134,nw
UK08711973,20/04/2016,That was as disgusting a foul as I've ever seen.  Get well soon Origi. #LFC,53.74434408,-1.59441604,yo
UK08712056,20/04/2016,I want Studge to get Origi back by scoring mad goals tonight! #LFC,53.79072026,-2.990037851,nw
UK08712079,20/04/2016,"@user I am, &amp; not looking forward to it at all!! Get to avoid tonight's shambles, at #WWENewcastle far more entertaining! #EFC",54.97582123,-1.639132675,ne
UK08712176,20/04/2016,Put this blue shite to the fucking sword now reds! #LFCEFC,53.4165772,-2.72726041,nw
UK08712501,20/04/2016,What made the sending off worse was his reaction when he was walking off. Embarrassing #LFCEFC,51.30638086,0.473084982,se
UK08712594,20/04/2016,@user just as his season &amp; #LFC career was taking off! Did not want to see him get injured! #getwellsoonorigi @user @user,51.33909678,1.410065614,se
UK08712668,20/04/2016,#lfc time for young Jordan Ibe perfect timing for him,50.2006926,-5.484826095,sw
UK08713401,20/04/2016,Smashing it \ud83d\udc4a\ud83d\ude02\ud83d\ude02 #LFC,53.53915153,-2.301621671,nw
UK08713429,20/04/2016,Hitting some right form #LFC,53.71144229,-1.334875257,yo
UK08713443,20/04/2016,The taking off of Barkley says it all #LFCEFC,52.61431936,-2.15863001,wm
UK08713498,20/04/2016,Lucas has done really well tonight to be fair. Was dreading it when I saw his name on the team sheet. #LFCvEFC,51.36009507,-2.117202663,sw
UK08713630,20/04/2016,I'm putting it out there. John Stones is wank. Major cock up most weeks. Should have cashed in after his good half season last year #efc,53.29381614,-1.452539735,em
UK08713641,20/04/2016,Embarrassing !!! Sack this idiot #efc @user @user @user @user,53.52488641,-2.764094369,nw
UK08713698,20/04/2016,"Yusss!!! 3-0, storming ahead #LFC",54.98287223,-1.540689161,ne
UK08713938,20/04/2016,"I have a horrible, horrible feeling #EFC will be calling @user about Eddies services... Don't answer your phone Jeff  #AFCB",50.77056,-1.792696367,sw
UK08714005,20/04/2016,"John Stones, 40 million, give it a fucking rest!! #lfc #efc",53.51449879,-2.132525466,nw
UK08714073,20/04/2016,@user  thinking of you after that tackle... Best wishes #LFC,51.38857032,0.507721735,se
UK08714221,20/04/2016,Sturridge getting his match fitness and sharpness back \ud83d\ude0f\ud83d\ude0f\ud83d\ude0f #LFC,52.56435251,-2.133235291,wm
UK08714297,20/04/2016,Diabolical defending by John Stones!!! #coyb #efc know one else to blame there...,53.27419515,-4.60960139,wal
UK08714398,20/04/2016,In other news I have a prick of a man next 2 me who sits with his legs like he's doin the splits &amp; uses his elbows more than @user #mufc,53.44793411,-2.389260648,nw
UK08714420,20/04/2016,"Liverpool really are turning the screws at this point, looking very dangerous for the rest of the season #LFC",52.26872251,-0.736849689,em
UK08714546,20/04/2016,"Finish your fucking colouring book at home, watch the game damn you LVG #MUFC",53.463059,-2.29134,nw
UK08714833,20/04/2016,"The last Merseyside Derby, Rodgers lost his job... Looking bleak for Martinez #LFC",53.51668878,-1.196205966,yo
UK08714841,20/04/2016,Shouldn't Mori of gone over to see if Origi is ok rather than beating the badge? #LFC,53.51970551,-2.714584312,nw
UK08714941,20/04/2016,"I'm going to swear, fucking scum bag #sorry hope origi is ok #ynwa #lfc  https:\/\/t.co\/VUDeaeCbjn",53.77368924,-2.651889326,nw
UK08715008,20/04/2016,Getting embarrassing now. The team just look like they have no belief at all. Surely time has run out for Martinez. #EFC,50.874877,-0.015082468,se
UK08715205,20/04/2016,@user you're in a sinking ship mate go to a big club #LFCEFC,53.47954897,-1.057022973,yo
UK08715304,20/04/2016,Looking good now its 2-0! #MUFC,52.98513775,-3.07496758,wal
UK08715418,20/04/2016,@user Try looking at the guys on the field 1st m8... awful. #YNWA #LFC #WeAreLiverpool tra la la la la,53.4188627,-2.786530096,nw
UK08715461,20/04/2016,Embarrassing #efc #MartinezOut #timetogo,53.98543784,-0.90689328,yo
UK08716000,20/04/2016,It's clear to see that Martinez has not only lost the dressing room he's also lost the plot. What an embarrassment #EFC #MartinezOut,53.431275,-2.961599,nw
UK08716087,20/04/2016,Everton's defending is abysmal! All to easy for #LFC tonight!,52.53829988,-0.30230626,eoe
UK08716112,20/04/2016,James Milner is unequivocally our signing of the season! #LFC,53.78343516,-3.058859364,nw
UK08716188,20/04/2016,Wonder if  @user feels like coming back #LFC,53.39213285,-2.824748103,nw
UK08716344,20/04/2016,"Everton need to get rid of Martinez, simply not good enough defensively and he looks to have lost the changing room #EFC",52.26118571,-0.741327782,em
UK08716378,20/04/2016,If Joe fucking Allen bags one I'm done here #Efc.,52.38389253,-1.442091283,wm
UK08716484,20/04/2016,If we get rid if Sturridge i'll go fucking mental #LFC,53.39588493,-2.974676873,nw
UK08716547,20/04/2016,What was Rodgers doing to make these same players look so toothless and shite?#lfc,53.45068673,-2.853874212,nw
UK08716731,20/04/2016,If we get rid of Sturridge i'll go fucking mental #LFC,53.41452097,-2.982667033,nw
UK08716972,20/04/2016,The only thing helping dissipate the anguish is looking at all the shite haircuts. WTF is going on? \u2702\ufe0f #LIVEVE #MerseysideDerby #efc,53.63293481,-3.045900647,nw
UK08716982,20/04/2016,Fair play to Klopp for giving Everton hope by bringing Allen on #EFC #LFC,52.8920106,-2.142481091,wm
UK08717032,20/04/2016,Going from bad to worse for Everton now Welsh pirlo is on #LFC,53.72563317,-1.308628836,yo
UK08717523,20/04/2016,Absolutely love hearing the crowd in full voice #LFC Fortress Anfield once more?,51.60536185,-0.226359855,lon
UK08717730,20/04/2016,#Milner superb tonight too.  Work rate immense. Crossing good. Gonna be a tough call for MOTM. #Sakho #Milner #YNWA #LFC #MerseysideDerby,51.49157753,-0.163447876,lon
UK08717737,20/04/2016,Something feels missing from a Derby when one of the teams shows absolutely no passion #EFC unlike us mighty reds #3-0 #boom!,53.54206446,-2.857282598,nw
UK08718001,20/04/2016,Oviedo been abused at RB. Trouble with full backs playing on their weak foot. Always get drawn infield and lack natural width #LIVEVE #EFC,52.67183575,-1.788340253,wm
UK08718280,20/04/2016,"We are not going forwards with Martinez, only going backwards #EFC #Martinezout",51.41702844,-1.225425018,se
UK08718382,20/04/2016,You just know David Moyes is sat in the studio waiting on a phone call.... #MartinezOut #Moyesin #EFC,50.95057831,-1.326983873,se
UK08719040,20/04/2016,#FunesMori disgraceful human... Celebrating potentially breaking a player leg. Hope @user take swift action. #lfc #YNWA,50.38521721,-4.043252081,sw
UK08719227,20/04/2016,Watching Everton like.... #LFC #EFC https:\/\/t.co\/8xNVMAmSdS,50.35343718,-4.114704055,sw
UK08719395,20/04/2016,This is like a training game #LFC,54.54530014,-6.019973313,ni
UK08719435,20/04/2016,#calmdown  everyone it's a nothing game #EFC were shit but it's all about Saturday #FACup2016,51.45523099,0.205839251,se
UK08719711,20/04/2016,It's like clubbing seals this! #MerseysideDerby #LFC #EFC,55.98152668,-3.11050028,sco
UK08719887,20/04/2016,LVG would not be the first #mufc manager to save his United career by winning the FA Cup #justsaying,53.43397954,-2.362726876,nw
UK08719970,20/04/2016,Basically becoming a walk in the park for liverpool now #LFCEFC,53.53952871,-2.48942185,nw
UK08720499,20/04/2016,@user you watching this?? \ud83d\ude09 #LFCvEFC,52.01031989,1.05843085,eoe
UK08720639,20/04/2016,Imagine getting beat 3:0 off your local rivals. #EFC are shite #LFCEFC,55.78303378,-2.010068028,ne
UK08720649,20/04/2016,Everton fans putting the players to shame here this evening. This performance is disgusting. #EFC,51.60540655,-0.20261299,lon
UK08720780,20/04/2016,Roberto Martinez has to be surely? Slowly destroying #EFC,50.93328557,-1.44382461,se
UK08721054,20/04/2016,Loving this #LFC,51.49666309,-2.650901913,sw
UK08721071,20/04/2016,Had hate going to work day after been on end of a defeat in a merseyside derby! #Banter #LFCEFC,53.5296362,-1.468821096,yo
UK08721218,20/04/2016,Looking forward to David Moyes likening his Everton sides to this Liverpool side again #LFC,51.49833658,0.003277595,lon
UK08721311,20/04/2016,"I'm liking this Merseyside Derby, go reds! #LFCEFC #YNWA",51.56148211,-0.199519728,lon
UK08721382,20/04/2016,#Everton #EFC  what is this rubbish I am watching  Martinez will have to go  and the players need a kick up their backsides,51.48064314,-2.517476112,sw
UK08721490,20/04/2016,Not enjoying watching the #LFC demolition of #EFC. Bad memories of being battered by the horrible gloating neighbours.It hurt #mcfc #longago,53.6245187,-2.749543505,nw
UK08722412,20/04/2016,Coutinho! #LFC 4-0 #EFC. I'm enjoying this.  #YNWA.,50.69326948,-1.957532247,sw
UK08722426,20/04/2016,"Moyes not taking a job yet and sitting in the studio tonight saying \""we\"" ...hankering for a return? #efc",53.06945224,-2.993959023,wal
UK08722474,20/04/2016,Martinez getting sacked in the morning \ud83d\ude02 #LFC,53.06339393,-0.815345938,em
UK08722512,20/04/2016,And it's 3. Coutinho gets in on the act. Liverpool are humiliating Everton. No trophy for 20 years and you can see why. #lfc,53.43415627,-2.915503042,nw
UK08722710,20/04/2016,Running away with it now lads! #LFC :D,54.99641131,-1.572891147,ne
UK08722716,20/04/2016,#goal #lfc definitely picked the right night to watch the match whilst doing emails #multitasker,52.18321105,-1.019670229,em
UK08722823,20/04/2016,Smashing it arent we @user #lfc #derby \ud83d\udc22\ud83d\udc22\ud83d\udc22,53.49528693,-2.963739711,nw
UK08722835,20/04/2016,The away end is emptying fast here. 4-0 and still 13mins to go #LFC,51.52077644,-0.085060087,lon
UK08722839,20/04/2016,And it's 4. Coutinho gets in on the act. Liverpool humiliating Everton. No trophy for 20 years and you can see why. #lfc,53.42770464,-2.830301331,nw
UK08722999,20/04/2016,"He's at it again, another beauty from Coutinho! Absolutely loving this. Keep the camera on Martinez #LFC",51.39721211,-2.394661733,sw
UK08723174,20/04/2016,And they're still coming ! 4-0 #GoalsGalore #MerseysideDerby #LFC C'mon the Reds!!! @user,53.40091944,-3.05765767,nw
UK08723367,20/04/2016,Funes Mori holding the Everton badge like he was so proud to be sent off after that bad challenge what a twat #lfc,52.43031632,-1.561591235,wm
UK08723370,20/04/2016,4-0 is amazing in a Merseyside Derby but I'm scared for Origi #LFC,51.02070615,-0.457014574,se
UK08723482,20/04/2016,"If Pep Guardiola manages to convince Suarez to come to Manchester City (however unlikely), what a signing that would be \ud83e\udd14!! #MCFC",55.82541863,-4.508717427,sco
UK08723498,20/04/2016,It's like a lion playing with a maimed impala  #LFCEFC #LFC #prayforfulltime,53.23892149,-0.518999216,em
